job_id,job_title,company,location,experience_level,employment_type,salary_inr,remote_ratio,skills,posted_date
JM26-0476,Data Scientist,Vertex Systems,Kolkata,Entry,Full-time,570000.0,100,"Python, Pandas, Statistics, SQL",2026-08-06
JM26-0782,Analytics Engineer,QuantifyAI,Pune,Entry,Full-time,690000.0,50,"Data Modeling, SQL, dbt, Python",2026-01-15
JM26-0758,Analytics Engineer,TechNova,Bengaluru,Entry,Full-time,730000.0,0,"ETL, dbt, Python, Data Modeling, SQL",2026-04-18
JM26-0173,Data Scientist,DataSphere,Pune,Senior,Full-time,1340000.0,0,"Pandas, Machine Learning, Python, SQL",2026-08-22
JM26-0451,Data Analyst,DigitalCore,Hyderabad,Mid,Internship,200000.0,50,"Excel, Python, SQL, Power BI",2026-08-04
JM26-0126,Data Engineer,DataSphere,Noida,Entry,Contract,680000.0,0,"SQL, ETL, AWS, Python, Spark",2026-06-13
JM26-0644,Data Scientist,NextGen Analytics,Kolkata,Mid,Full-time,850000.0,100,"Python, Statistics, SQL, Pandas",2026-06-02
JM26-0531,Business Analyst,Vertex Systems,Kolkata,Mid,Full-time,610000.0,100,"Power BI, Tableau, Excel",2026-01-28
JM26-0091,Data Analyst,InnovateLabs,Pune,Lead,Full-time,1180000.0,0,"SQL, Pandas, Power BI, Python",2026-01-10
JM26-1164,Data Analyst,BrightData,Noida,Entry,Full-time,510000.0,0,"Excel, Pandas, SQL, Python, Power BI",2026-01-11
JM26-0182,Analytics Engineer,DigitalCore,Bengaluru,Senior,Contract,1610000.0,0,"SQL, ETL, Python",2026-08-14
JM26-0950,Data Scientist,QuantifyAI,Bengaluru,Mid,Full-time,1190000.0,100,"Pandas, Machine Learning, Python, Statistics",2026-01-04
JM26-1006,Machine Learning Engineer,DataSphere,Delhi NCR,Senior,Full-time,1590000.0,100,,2026-03-04
JM26-0252,ML Researcher,DigitalCore,Delhi NCR,Mid,Full-time,1490000.0,50,"PyTorch, Python, Statistics",2026-02-16
JM26-0070,Machine Learning Engineer,InsightWorks,Mumbai,Mid,Full-time,1380000.0,100,"Docker, PyTorch, Python, TensorFlow",2026-06-26
JM26-0132,Analytics Engineer,Apex Technologies,Mumbai,Mid,Part-time,670000.0,50,"SQL, ETL, dbt, Data Modeling",2026-08-01
JM26-0301,Business Analyst,QuantifyAI,Delhi NCR,Senior,Full-time,980000.0,50,"Communication, Power BI, Tableau, Excel",2026-04-17
JM26-0674,Business Analyst,FinEdge,Ahmedabad,Senior,Contract,910000.0,0,"Excel, Communication, Power BI, Tableau",2026-03-19
JM26-0327,BI Analyst,DigitalCore,Hyderabad,Senior,Full-time,940000.0,50,"Excel, Data Visualization, SQL, Tableau",2026-07-10
JM26-1177,Data Engineer,BrightData,Noida,Senior,Full-time,1440000.0,100,"SQL, ETL, Python, AWS, Spark",2026-03-11
JM26-0500,Data Engineer,Apex Technologies,Chennai,Mid,Part-time,640000.0,0,"Python, AWS, Spark, SQL",2026-02-20
JM26-1067,Machine Learning Engineer,DigitalCore,Chennai,Mid,Contract,1340000.0,100,"Machine Learning, Python, Docker, PyTorch, TensorFlow",2026-08-01
JM26-0924,Data Engineer,CloudMatrix,Bengaluru,Senior,Contract,1810000.0,100,"Spark, SQL, ETL, AWS",2026-02-08
JM26-0496,Data Engineer,DigitalCore,Mumbai,Entry,Full-time,870000.0,50,"ETL, Spark, SQL",2026-04-28
JM26-0339,Data Analyst,BrightData,Gurugram,Senior,Full-time,840000.0,0,"Pandas, Excel, SQL, Python, Power BI",2026-03-25
JM26-0969,Data Engineer,InnovateLabs,Hyderabad,Entry,Full-time,760000.0,0,"AWS, Spark, ETL, SQL",2026-07-19
JM26-0165,Data Engineer,InnovateLabs,Pune,Mid,Full-time,1030000.0,0,"SQL, ETL, Python",2026-08-22
JM26-0029,Data Analyst,DigitalCore,Kolkata,Mid,Full-time,540000.0,100,"Power BI, SQL, Excel",2026-07-02
JM26-0517,Data Scientist,InsightWorks,Hyderabad,Entry,Full-time,830000.0,0,"Pandas, Python, Statistics, SQL",2026-04-29
JM26-0194,BI Analyst,DigitalCore,Bengaluru,Entry,Full-time,620000.0,0,"Power BI, Data Visualization, Excel",2026-01-19
JM26-0784,AI Engineer,InnovateLabs,Hyderabad,Entry,Full-time,980000.0,100,"Deep Learning, PyTorch, Python, Machine Learning, LLM",2026-05-24
JM26-0170,Python Developer,DataSphere,Hyderabad,Lead,Full-time,1400000.0,100,"Git, SQL, Django",2026-05-29
JM26-0714,Analytics Engineer,TechNova,Mumbai,Mid,Contract,1050000.0,0,"dbt, ETL, Python, Data Modeling",2026-03-07
JM26-0174,Analytics Engineer,CloudMatrix,Gurugram,Senior,Contract,1420000.0,100,"Data Modeling, Python, ETL, SQL, dbt",2026-05-17
JM26-0519,Data Analyst,InnovateLabs,Delhi NCR,Entry,Full-time,510000.0,50,"Excel, SQL, Pandas, Python, Power BI",2026-02-26
JM26-0925,Data Analyst,QuantifyAI,Pune,Mid,Full-time,630000.0,100,"Excel, Power BI, SQL, Pandas",2026-06-05
JM26-0954,Data Analyst,InnovateLabs,Gurugram,Mid,Full-time,810000.0,100,"Excel, Pandas, SQL",2026-05-31
JM26-0492,AI Engineer,Vertex Systems,Kolkata,Lead,Full-time,2210000.0,50,"Deep Learning, LLM, PyTorch",2026-02-13
JM26-0074,Data Scientist,Vertex Systems,Delhi NCR,Mid,Full-time,,50,"SQL, Python, Statistics, Pandas",2026-07-24
JM26-0987,Machine Learning Engineer,DataSphere,Gurugram,Mid,Full-time,1160000.0,100,"Docker, TensorFlow, Machine Learning, Python, PyTorch",2026-02-12
JM26-0588,Data Scientist,FinEdge,Chennai,Mid,Full-time,970000.0,0,"Statistics, SQL, Python, Machine Learning, Pandas",2026-08-23
JM26-0235,Analytics Engineer,FinEdge,Bengaluru,Mid,Full-time,890000.0,50,"ETL, Python, Data Modeling",2026-04-14
JM26-0215,Business Analyst,QuantifyAI,Bengaluru,Entry,Full-time,390000.0,0,"Power BI, Communication, SQL, Tableau, Excel",2026-06-21
JM26-1054,Data Analyst,DigitalCore,Delhi NCR,Entry,Full-time,540000.0,0,"Excel, SQL, Pandas",2026-03-13
JM26-0133,AI Engineer,CloudMatrix,Mumbai,Senior,Full-time,2310000.0,100,"PyTorch, LLM, Deep Learning, Machine Learning",2026-04-01
JM26-0781,Data Scientist,TechNova,Noida,Lead,Full-time,1700000.0,50,,2026-06-18
JM26-0737,Data Scientist,Apex Technologies,Pune,Senior,Full-time,1460000.0,0,"Pandas, Statistics, Python",2026-07-22
JM26-1008,Data Scientist,FinEdge,Pune,Entry,Full-time,830000.0,100,"Statistics, Pandas, Machine Learning, Python",2026-02-04
JM26-0186,AI Engineer,TechNova,Bengaluru,Mid,Part-time,1130000.0,50,"PyTorch, LLM, Python, Machine Learning, Deep Learning",2026-08-24
JM26-0042,BI Analyst,NextGen Analytics,Hyderabad,Entry,Full-time,680000.0,50,"Tableau, Power BI, Excel, SQL",2026-06-20
JM26-0109,Data Analyst,CloudMatrix,Bengaluru,Mid,Full-time,710000.0,50,"Pandas, Power BI, SQL",2026-08-20
JM26-0853,ML Researcher,Vertex Systems,Pune,Entry,Full-time,800000.0,100,"Deep Learning, Python, PyTorch, Research",2026-03-15
JM26-0569,Machine Learning Engineer,InnovateLabs,Bengaluru,Mid,Full-time,1130000.0,100,"Python, PyTorch, Docker, Machine Learning, TensorFlow",2026-04-01
JM26-0655,ML Researcher,FinEdge,Noida,Mid,Contract,1180000.0,100,"Statistics, Python, Deep Learning, PyTorch, Research",2026-08-21
JM26-1007,Analytics Engineer,InsightWorks,Chennai,Mid,Contract,1060000.0,100,"ETL, dbt, SQL",2026-04-27
JM26-1157,Data Analyst,NextGen Analytics,Mumbai,Mid,Full-time,650000.0,50,"Power BI, Pandas, Excel, SQL",2026-06-11
JM26-0484,Data Scientist,Apex Technologies,Hyderabad,Mid,Full-time,1180000.0,0,"Machine Learning, Python, SQL",2026-01-05
JM26-0469,Data Analyst,TechNova,Bengaluru,Lead,Part-time,710000.0,100,"SQL, Power BI, Python, Excel, Pandas",2026-02-09
JM26-0025,Business Analyst,NextGen Analytics,Bengaluru,Senior,Full-time,1130000.0,50,"SQL, Power BI, Tableau",2026-04-18
JM26-0827,AI Engineer,InnovateLabs,Gurugram,Senior,Full-time,2140000.0,100,"Machine Learning, Deep Learning, PyTorch, LLM",2026-05-14
JM26-1058,Data Scientist,BrightData,Gurugram,Senior,Full-time,1270000.0,50,"Statistics, Machine Learning, Python, Pandas, SQL",2026-03-14
JM26-0757,Data Scientist,DigitalCore,Mumbai,Entry,Internship,270000.0,0,"Machine Learning, Statistics, SQL, Python",2026-07-08
JM26-1000,Data Scientist,FinEdge,Delhi NCR,Mid,Full-time,990000.0,50,"SQL, Machine Learning, Pandas",2026-03-25
JM26-0367,Business Analyst,Vertex Systems,Bengaluru,Mid,Full-time,840000.0,0,"Tableau, Power BI, Communication, SQL",2026-01-13
JM26-0844,Machine Learning Engineer,Apex Technologies,Kolkata,Mid,Part-time,780000.0,50,"Python, PyTorch, Machine Learning, Docker",2026-02-21
JM26-1055,Data Scientist,BrightData,Ahmedabad,Lead,Full-time,1440000.0,0,"Statistics, Machine Learning, Python, SQL, Pandas",2026-08-24
JM26-0384,Data Engineer,InsightWorks,Hyderabad,Mid,Full-time,1290000.0,50,"ETL, Python, SQL, AWS, Spark",2026-06-07
JM26-0455,Data Analyst,CloudMatrix,Kolkata,Senior,Contract,770000.0,100,"Excel, Pandas, SQL, Power BI",2026-05-01
JM26-0265,Analytics Engineer,FinEdge,Delhi NCR,Mid,Internship,360000.0,100,"Python, Data Modeling, ETL",2026-03-02
JM26-0765,Analytics Engineer,CloudMatrix,Chennai,Mid,Full-time,1140000.0,100,"Data Modeling, dbt, Python, ETL, SQL",2026-04-28
JM26-0986,Analytics Engineer,NextGen Analytics,Bengaluru,Senior,Full-time,1600000.0,100,"Python, SQL, Data Modeling, dbt, ETL",2026-08-25
JM26-0445,Data Scientist,InsightWorks,Bengaluru,Entry,Full-time,710000.0,50,"Python, SQL, Machine Learning, Pandas",2026-08-07
JM26-0396,Machine Learning Engineer,DigitalCore,Chennai,Mid,Full-time,1230000.0,100,"Machine Learning, Docker, Python, TensorFlow, PyTorch",2026-05-21
JM26-0746,Data Engineer,TechNova,Kolkata,Mid,Internship,370000.0,0,"AWS, Spark, Python, SQL, ETL",2026-02-08
JM26-0177,Machine Learning Engineer,FinEdge,Delhi NCR,Senior,Full-time,1960000.0,100,"Python, TensorFlow, Machine Learning",2026-06-25
JM26-0019,BI Analyst,QuantifyAI,Delhi NCR,Entry,Full-time,600000.0,50,"Tableau, Data Visualization, Power BI, Excel",2026-07-23
JM26-1061,Python Developer,Vertex Systems,Chennai,Mid,Full-time,730000.0,100,"Python, SQL, Django",2026-02-10
JM26-0819,AI Engineer,FinEdge,Delhi NCR,Mid,Full-time,1400000.0,100,"Machine Learning, Python, LLM",2026-02-22
JM26-0596,Data Scientist,InsightWorks,Hyderabad,Mid,Full-time,1070000.0,50,"Python, Machine Learning, Statistics, Pandas",2026-01-08
JM26-0062,Data Engineer,BrightData,Pune,Senior,Part-time,1230000.0,100,"Python, Spark, AWS, SQL",2026-08-01
JM26-0273,Data Analyst,Apex Technologies,Bengaluru,Mid,Full-time,740000.0,50,"Python, Excel, Pandas",2026-05-03
JM26-1128,Business Analyst,BrightData,Bengaluru,Entry,Full-time,480000.0,100,"Power BI, Communication, Tableau, SQL, Excel",2026-01-01
JM26-0279,ML Researcher,BrightData,Mumbai,Senior,Full-time,1930000.0,50,"PyTorch, Research, Python",2026-02-23
JM26-0846,ML Researcher,InsightWorks,Bengaluru,Mid,Full-time,1530000.0,50,"Statistics, Deep Learning, PyTorch, Research, Python",2026-04-09
JM26-0369,Data Scientist,InnovateLabs,Pune,Senior,Full-time,1400000.0,0,"Pandas, Machine Learning, Python, SQL, Statistics",2026-08-25
JM26-0891,Data Scientist,CloudMatrix,Pune,Mid,Full-time,820000.0,50,"SQL, Machine Learning, Pandas, Python",2026-06-07
JM26-0824,AI Engineer,InnovateLabs,Hyderabad,Senior,Full-time,2180000.0,100,"Machine Learning, PyTorch, LLM",2026-03-07
JM26-1023,Python Developer,Vertex Systems,Pune,Mid,Full-time,810000.0,100,"Git, SQL, REST API",2026-07-28
JM26-0725,Data Analyst,CloudMatrix,Hyderabad,Entry,Full-time,480000.0,0,"Excel, Python, Power BI, Pandas, SQL",2026-03-01
JM26-0778,Data Analyst,DigitalCore,Kolkata,Mid,Full-time,590000.0,50,"Pandas, Power BI, Excel, SQL, Python",2026-03-22
JM26-0548,Data Analyst,TechNova,Mumbai,Senior,Full-time,970000.0,100,"Pandas, Excel, Power BI",2026-01-17
JM26-1037,Machine Learning Engineer,FinEdge,Bengaluru,Mid,Full-time,1330000.0,100,"Docker, Python, Machine Learning, TensorFlow, PyTorch",2026-07-27
JM26-0905,Python Developer,Apex Technologies,Delhi NCR,Senior,Full-time,1240000.0,100,"Django, Git, REST API, Python, SQL",2026-05-29
JM26-0457,Python Developer,Apex Technologies,Hyderabad,Senior,Full-time,1180000.0,100,"Python, Git, SQL, Django, REST API",2026-01-28
JM26-0394,Business Analyst,DataSphere,Pune,Lead,Full-time,1290000.0,50,"SQL, Tableau, Power BI",2026-08-19
JM26-0676,Machine Learning Engineer,InnovateLabs,Gurugram,Senior,Full-time,2080000.0,0,"TensorFlow, Docker, PyTorch, Machine Learning",2026-02-11
JM26-0917,Data Analyst,DigitalCore,Hyderabad,Senior,Full-time,1030000.0,100,"Python, SQL, Excel, Power BI, Pandas",2026-06-14
JM26-0970,Data Scientist,QuantifyAI,Mumbai,Mid,Full-time,1130000.0,100,"Pandas, SQL, Python",2026-06-30
JM26-0376,Data Analyst,QuantifyAI,Hyderabad,Mid,Full-time,750000.0,0,"Pandas, Power BI, Excel, SQL, Python",2026-08-22
JM26-0413,Data Analyst,InnovateLabs,Gurugram,Senior,Part-time,610000.0,100,"Power BI, Pandas, Python",2026-06-21
JM26-0075,Data Analyst,CloudMatrix,Bengaluru,Mid,Contract,670000.0,50,"Power BI, Excel, Python",2026-02-21
JM26-1194,Python Developer,BrightData,Bengaluru,Entry,Internship,230000.0,100,"Python, Django, REST API, SQL",2026-05-23
JM26-0867,ML Researcher,BrightData,Mumbai,Entry,Full-time,1140000.0,50,"PyTorch, Deep Learning, Research, Statistics",2026-01-25
JM26-0501,Business Analyst,TechNova,Kolkata,Mid,Full-time,650000.0,50,"Excel, Tableau, Power BI, Communication",2026-03-18
JM26-1100,Data Analyst,InsightWorks,Chennai,Senior,Full-time,830000.0,0,"Power BI, Excel, Python, Pandas, SQL",2026-01-09
JM26-0617,Business Analyst,BrightData,Gurugram,Lead,Full-time,1040000.0,0,"Tableau, Power BI, Excel, Communication",2026-04-02
JM26-0115,Data Analyst,CloudMatrix,Bengaluru,Entry,Contract,520000.0,0,"SQL, Python, Power BI",2026-01-03
JM26-0418,Business Analyst,InnovateLabs,Mumbai,Mid,Full-time,680000.0,0,"SQL, Excel, Tableau, Communication, Power BI",2026-06-13
JM26-0602,Business Analyst,QuantifyAI,Delhi NCR,Mid,Contract,640000.0,0,"Power BI, SQL, Tableau",2026-01-21
JM26-0605,Python Developer,Vertex Systems,Delhi NCR,Entry,Full-time,740000.0,100,"Git, SQL, Django, Python, REST API",2026-07-26
JM26-0090,Data Engineer,CloudMatrix,Mumbai,Mid,Full-time,1320000.0,100,"ETL, SQL, Python",2026-02-12
JM26-1151,Data Analyst,NextGen Analytics,Bengaluru,Senior,Full-time,990000.0,0,"Pandas, Excel, SQL, Power BI, Python",2026-02-19
JM26-0499,Machine Learning Engineer,InsightWorks,Ahmedabad,Mid,Full-time,1190000.0,50,"PyTorch, Machine Learning, Python",2026-07-27
JM26-0880,AI Engineer,DigitalCore,Bengaluru,Entry,Internship,440000.0,50,"Deep Learning, Machine Learning, Python, PyTorch, LLM",2026-08-07
JM26-0887,Machine Learning Engineer,FinEdge,Hyderabad,Mid,Full-time,1510000.0,0,"Docker, TensorFlow, Python, PyTorch",2026-04-16
JM26-0885,Data Scientist,FinEdge,Delhi NCR,Entry,Contract,840000.0,50,"Python, SQL, Machine Learning",2026-06-24
JM26-0012,Analytics Engineer,Vertex Systems,Gurugram,Lead,Full-time,2150000.0,50,"Data Modeling, ETL, Python, SQL",2026-01-21
JM26-0397,BI Analyst,FinEdge,Bengaluru,Mid,Full-time,920000.0,50,"Excel, Power BI, Data Visualization, SQL, Tableau",2026-02-16
JM26-0850,Python Developer,CloudMatrix,Hyderabad,Mid,Full-time,880000.0,0,"Python, SQL, Django, REST API",2026-07-21
JM26-0556,Data Scientist,CloudMatrix,Mumbai,Mid,Full-time,1040000.0,100,"Machine Learning, Statistics, SQL, Pandas",2026-07-07
JM26-0043,Business Analyst,DigitalCore,Pune,Entry,Contract,480000.0,0,"SQL, Power BI, Communication",2026-07-31
JM26-0168,BI Analyst,Apex Technologies,Bengaluru,Entry,Full-time,630000.0,0,"SQL, Data Visualization, Power BI, Excel",2026-05-12
JM26-0417,Data Analyst,InnovateLabs,Bengaluru,Mid,Full-time,690000.0,0,"Pandas, Power BI, Python, Excel",2026-01-17
JM26-0577,Analytics Engineer,InsightWorks,Chennai,Mid,Full-time,860000.0,0,"Data Modeling, SQL, ETL, dbt, Python",2026-04-03
JM26-0268,Data Analyst,TechNova,Hyderabad,Entry,Full-time,530000.0,0,"Python, Power BI, Excel, SQL",2026-08-13
JM26-0812,Data Analyst,DigitalCore,Hyderabad,Senior,Full-time,940000.0,100,"Pandas, SQL, Python, Excel, Power BI",2026-08-12
JM26-0427,Data Scientist,BrightData,Pune,Mid,Full-time,1180000.0,0,"Machine Learning, Statistics, Python, SQL",2026-06-16
JM26-0691,Data Scientist,TechNova,Hyderabad,Senior,Full-time,1600000.0,0,"Statistics, SQL, Machine Learning, Python, Pandas",2026-07-30
JM26-0545,Data Analyst,FinEdge,Chennai,Mid,Full-time,670000.0,0,"Pandas, Python, Power BI",2026-05-25
JM26-1125,Machine Learning Engineer,Vertex Systems,Hyderabad,Mid,Full-time,1280000.0,100,"Machine Learning, PyTorch, Python, TensorFlow, Docker",2026-01-18
JM26-0675,AI Engineer,DataSphere,Kolkata,Senior,Full-time,1700000.0,100,"Deep Learning, Python, PyTorch, LLM, Machine Learning",2026-05-26
JM26-0690,Data Engineer,FinEdge,Pune,Senior,Full-time,1660000.0,100,"Python, SQL, Spark, ETL",2026-01-11
JM26-1104,BI Analyst,Apex Technologies,Mumbai,Mid,Full-time,790000.0,100,"Tableau, Excel, SQL, Power BI",2026-03-16
JM26-1179,Data Scientist,NextGen Analytics,Bengaluru,Senior,Full-time,1850000.0,0,"Statistics, Machine Learning, Pandas, SQL, Python",2026-03-12
JM26-1011,AI Engineer,InsightWorks,Ahmedabad,Mid,Contract,1250000.0,100,"PyTorch, Machine Learning, LLM, Deep Learning",2026-05-03
JM26-0888,Data Analyst,BrightData,Hyderabad,Mid,Full-time,750000.0,0,"Python, Pandas, Power BI, Excel, SQL",2026-03-22
JM26-0258,Data Analyst,NextGen Analytics,Pune,Mid,Full-time,690000.0,50,"SQL, Python, Power BI",2026-04-05
JM26-0336,AI Engineer,InsightWorks,Mumbai,Mid,Full-time,1510000.0,100,"PyTorch, LLM, Machine Learning, Deep Learning",2026-08-07
JM26-0016,Data Scientist,Vertex Systems,Mumbai,Entry,Full-time,880000.0,0,"Machine Learning, Pandas, Python, Statistics",2026-05-24
JM26-0907,Data Engineer,BrightData,Chennai,Entry,Full-time,710000.0,100,"ETL, AWS, Spark, Python",2026-02-17
JM26-0325,BI Analyst,QuantifyAI,Chennai,Entry,Full-time,550000.0,50,"Data Visualization, Excel, Tableau",2026-02-04
JM26-0608,Data Analyst,QuantifyAI,Pune,Entry,Full-time,400000.0,0,"Excel, Python, Pandas, Power BI",2026-06-22
JM26-1056,AI Engineer,DataSphere,Mumbai,Senior,Contract,2120000.0,100,"LLM, PyTorch, Deep Learning, Machine Learning",2026-02-20
JM26-1088,Business Analyst,BrightData,Gurugram,Senior,Full-time,980000.0,0,"Communication, SQL, Power BI",2026-02-13
JM26-0223,AI Engineer,InnovateLabs,Pune,Entry,Full-time,960000.0,100,"Machine Learning, Python, LLM",2026-02-28
JM26-0180,Business Analyst,InnovateLabs,Pune,Senior,Internship,,100,"Communication, Tableau, Excel, SQL, Power BI",2026-08-15
JM26-0100,Python Developer,Vertex Systems,Pune,Mid,Full-time,810000.0,100,"Git, Django, SQL",2026-04-13
JM26-0522,Machine Learning Engineer,CloudMatrix,Hyderabad,Entry,Contract,960000.0,100,"Docker, TensorFlow, Python",2026-03-03
JM26-0023,Python Developer,CloudMatrix,Noida,Senior,Full-time,1040000.0,100,"Django, REST API, SQL, Git, Python",2026-05-07
JM26-0357,Business Analyst,DigitalCore,Kolkata,Senior,Internship,280000.0,0,"Communication, Power BI, SQL, Excel",2026-08-15
JM26-0734,Machine Learning Engineer,InsightWorks,Gurugram,Entry,Full-time,790000.0,50,"Docker, Machine Learning, TensorFlow, PyTorch, Python",2026-05-31
JM26-0966,Data Engineer,CloudMatrix,Hyderabad,Mid,Full-time,1220000.0,50,"Spark, ETL, SQL, Python",2026-07-10
JM26-1114,Analytics Engineer,DigitalCore,Bengaluru,Lead,Part-time,1240000.0,0,"dbt, Python, ETL, Data Modeling",2026-05-03
JM26-0612,AI Engineer,FinEdge,Pune,Senior,Full-time,1580000.0,100,"PyTorch, Machine Learning, LLM, Deep Learning, Python",2026-01-03
JM26-1016,Data Analyst,InsightWorks,Bengaluru,Entry,Full-time,400000.0,100,"Pandas, SQL, Power BI, Excel",2026-07-23
JM26-0341,Data Analyst,Apex Technologies,Gurugram,Entry,Full-time,520000.0,50,"Python, Power BI, SQL",2026-01-18
JM26-0432,Business Analyst,TechNova,Noida,Mid,Full-time,610000.0,100,"SQL, Communication, Tableau",2026-05-25
JM26-0868,BI Analyst,DataSphere,Ahmedabad,Senior,Full-time,890000.0,100,"Excel, Power BI, Data Visualization, Tableau",2026-02-13
JM26-0218,Data Analyst,CloudMatrix,Mumbai,Senior,Full-time,860000.0,50,"Power BI, Pandas, Python, Excel",2026-06-02
JM26-0204,Data Analyst,DigitalCore,Hyderabad,Senior,Full-time,890000.0,0,"Excel, Power BI, Pandas, Python",2026-07-18
JM26-0911,Business Analyst,CloudMatrix,Mumbai,Lead,Full-time,1390000.0,100,"Power BI, SQL, Communication, Tableau",2026-07-02
JM26-0928,ML Researcher,NextGen Analytics,Hyderabad,Senior,Full-time,2180000.0,50,"Research, Statistics, PyTorch",2026-04-27
JM26-0094,Machine Learning Engineer,FinEdge,Hyderabad,Senior,Full-time,1580000.0,50,"PyTorch, Machine Learning, Python",2026-06-18
JM26-0802,Data Scientist,InsightWorks,Pune,Senior,Full-time,1400000.0,0,"Python, Machine Learning, Statistics",2026-06-10
JM26-0069,Data Analyst,InsightWorks,Mumbai,Mid,Full-time,730000.0,50,"Power BI, Excel, SQL",2026-03-25
JM26-0900,Data Engineer,InsightWorks,Hyderabad,Entry,Full-time,720000.0,0,"ETL, Python, Spark, AWS, SQL",2026-06-08
JM26-0285,Data Engineer,QuantifyAI,Delhi NCR,Mid,Internship,420000.0,100,"Python, ETL, Spark",2026-01-25
JM26-0697,Business Analyst,DataSphere,Delhi NCR,Entry,Full-time,510000.0,100,"Tableau, Power BI, SQL, Communication",2026-03-14
JM26-0086,Data Analyst,FinEdge,Kolkata,Mid,Full-time,520000.0,100,"Power BI, Python, SQL, Excel",2026-05-01
JM26-0435,Data Analyst,NextGen Analytics,Ahmedabad,Senior,Full-time,810000.0,100,"Pandas, SQL, Power BI",2026-06-16
JM26-0947,Business Analyst,BrightData,Bengaluru,Senior,Internship,380000.0,0,"Excel, Tableau, Communication, SQL, Power BI",2026-03-31
JM26-0154,Data Engineer,CloudMatrix,Hyderabad,Lead,Full-time,2020000.0,100,,2026-01-01
JM26-0076,Data Scientist,DataSphere,Hyderabad,Entry,Contract,810000.0,50,"Python, Pandas, SQL, Machine Learning, Statistics",2026-08-11
JM26-1199,Data Scientist,FinEdge,Bengaluru,Lead,Contract,1990000.0,100,"Machine Learning, Pandas, SQL",2026-07-22
JM26-0581,Data Engineer,TechNova,Bengaluru,Mid,Full-time,1340000.0,0,"Python, Spark, SQL, AWS",2026-02-17
JM26-0447,Python Developer,NextGen Analytics,Hyderabad,Entry,Full-time,670000.0,100,"REST API, Django, Python, SQL, Git",2026-05-13
JM26-0704,ML Researcher,Apex Technologies,Bengaluru,Senior,Full-time,1930000.0,100,"Research, PyTorch, Python, Statistics, Deep Learning",2026-05-13
JM26-0189,Business Analyst,DigitalCore,Kolkata,Mid,Full-time,470000.0,100,"Tableau, Communication, Power BI",2026-04-03
JM26-0272,Data Analyst,FinEdge,Bengaluru,Mid,Full-time,660000.0,0,"Python, Pandas, Power BI, SQL, Excel",2026-07-26
JM26-0237,Data Engineer,InnovateLabs,Bengaluru,Mid,Full-time,1510000.0,100,"Python, ETL, AWS, SQL, Spark",2026-07-22
JM26-0488,Data Scientist,FinEdge,Mumbai,Lead,Full-time,1860000.0,50,"Statistics, Python, SQL, Machine Learning",2026-05-21
JM26-1162,AI Engineer,InsightWorks,Bengaluru,Mid,Full-time,1310000.0,0,"LLM, Machine Learning, PyTorch, Deep Learning, Python",2026-08-10
JM26-0560,Data Engineer,BrightData,Kolkata,Senior,Full-time,1330000.0,100,"ETL, Spark, AWS, SQL, Python",2026-06-14
JM26-0118,Business Analyst,Apex Technologies,Bengaluru,Entry,Contract,560000.0,50,"Tableau, SQL, Excel",2026-01-31
JM26-0638,Business Analyst,CloudMatrix,Pune,Entry,Contract,520000.0,0,"Communication, SQL, Power BI, Tableau",2026-04-16
JM26-1079,AI Engineer,FinEdge,Noida,Lead,Full-time,2660000.0,100,"Deep Learning, PyTorch, Machine Learning, Python",2026-02-15
JM26-0751,Data Scientist,Apex Technologies,Ahmedabad,Entry,Full-time,790000.0,0,"Pandas, Python, Statistics",2026-03-19
JM26-0513,Data Analyst,DataSphere,Ahmedabad,Mid,Full-time,660000.0,0,"Excel, Python, Pandas, Power BI, SQL",2026-01-18
JM26-0634,Machine Learning Engineer,DataSphere,Bengaluru,Entry,Full-time,830000.0,50,"PyTorch, TensorFlow, Docker, Python",2026-02-17
JM26-0790,AI Engineer,Apex Technologies,Bengaluru,Mid,Full-time,1530000.0,100,"Machine Learning, PyTorch, Python, LLM",2026-06-21
JM26-1069,Data Analyst,QuantifyAI,Chennai,Mid,Contract,660000.0,0,"Excel, Pandas, SQL",2026-08-08
JM26-1180,Data Scientist,Vertex Systems,Chennai,Entry,Full-time,610000.0,50,"Python, SQL, Machine Learning, Statistics",2026-08-18
JM26-0127,Data Scientist,Apex Technologies,Pune,Senior,Internship,500000.0,0,"SQL, Statistics, Pandas, Machine Learning, Python",2026-02-08
JM26-0117,Business Analyst,TechNova,Mumbai,Entry,Full-time,580000.0,100,"Excel, SQL, Power BI",2026-04-26
JM26-0474,Data Analyst,FinEdge,Bengaluru,Entry,Full-time,590000.0,100,"SQL, Pandas, Python, Power BI",2026-08-14
JM26-0741,Data Analyst,DataSphere,Hyderabad,Mid,Full-time,610000.0,100,"SQL, Power BI, Python, Excel",2026-05-29
JM26-0999,Python Developer,InnovateLabs,Hyderabad,Senior,Full-time,1090000.0,100,"Django, Git, SQL, REST API, Python",2026-06-01
JM26-0058,Data Engineer,Vertex Systems,Gurugram,Entry,Full-time,760000.0,50,"AWS, SQL, Python",2026-08-21
JM26-0604,Business Analyst,TechNova,Chennai,Senior,Full-time,800000.0,0,"Tableau, SQL, Power BI, Excel, Communication",2026-02-18
JM26-0787,BI Analyst,BrightData,Hyderabad,Senior,Full-time,1040000.0,50,"Data Visualization, Excel, Power BI",2026-02-22
